drug_1_name,drug_2_name,weight
Pegaspargase,Tacrolimus,1
Flucloxacillin,Acenocoumarol,1
Citalopram,Iobenguane,1
Hydrocodone,Ivacaftor,1
Primidone,Bumetanide,1
Clocortolone,Corticorelin ovine triflutate,1
Fluvoxamine,Remoxipride,1
Citalopram,Dronedarone,1
Trastuzumab,Doxorubicin,1
Chloroquine,Lumefantrine,1
Tocilizumab,Bedaquiline,1
Aprepitant,Tadalafil,1
Metoprolol,Tranylcypromine,1
Indinavir,Terfenadine,1
Magnesium sulfate,Phentolamine,1
Isosorbide dinitrate,Palbociclib,1
Pegaspargase,Pegloticase,1
Amisulpride,Lurasidone,1
Peginterferon alfa-2b,Fluvoxamine,1
Methylphenidate,Felodipine,1
Saxagliptin,Perampanel,1
Tacrolimus,Silodosin,1
Floxuridine,Sipuleucel-T,1
Furosemide,Spectinomycin,1
Betaxolol,Cyproterone acetate,1
Terfenadine,Voriconazole,1
Loxapine,Apomorphine,1
Magnesium sulfate,Calcium citrate,1
Doxazosin,Hexobarbital,1
Acetaminophen,Mipomersen,1
Baclofen,Ziconotide,1
Dronabinol,Oxazepam,1
Zidovudine,Valaciclovir,1
Warfarin,Corticotropin,1
Sulfamethoxazole,Canagliflozin,1
Methotrexate,Procaine benzylpenicillin,1
Sumatriptan,Droxidopa,1
Rituximab,Certolizumab pegol,1
Dimenhydrinate,Sodium oxybate,1
Remoxipride,Cyclobenzaprine,1
Doxylamine,Nabilone,1
Triprolidine,Doxofylline,1
Losartan,Obinutuzumab,1
Labetalol,Obinutuzumab,1
Tramadol,Naratriptan,1
Azithromycin,Tizanidine,1
Voriconazole,Apixaban,1
Metoclopramide,Amisulpride,1
Rocuronium,Amrinone,1
Anagrelide,Enoxaparin,1
Bosentan,Cilostazol,1
Almotriptan,Saquinavir,1
Nimodipine,Cisatracurium,1
Biotin,Benzylpenicillin,1
Aprepitant,Irinotecan,1
Prazosin,Lercanidipine,1
Goserelin,Ketoconazole,1
Bosentan,Atazanavir,1
Eplerenone,Eprosartan,1
Atracurium besylate,Neomycin,1
Fludiazepam,Teduglutide,1
Vancomycin,Arbekacin,1
Lovastatin,Phenytoin,1
Butobarbital,Aliskiren,1
Desmopressin,Ibuprofen,1
Benzphetamine,Articaine,1
Methylprednisolone,Trichlormethiazide,1
Hyaluronidase (ovine),Estrone sulfate,1
Topiramate,Aspirin,1
Phenelzine,Fluspirilene,1
Ibandronate,Calcium carbonate,1
St. John's Wort,Spiramycin,1
Sulfadiazine,Dexketoprofen,1
Valsartan,Triamterene,1
Mefenamic acid,Colesevelam,1
Esmolol,Timolol,1
Lurasidone,Crizotinib,1
Sucralfate,Gemifloxacin,1
Darunavir,Ledipasvir,1
Erythromycin,Buspirone,1
Prilocaine,Technetium Tc-99m tilmanocept,1
Ropinirole,Nortriptyline,1
Fluconazole,Clonazepam,1
Dofetilide,Perflutren,1
Midodrine,Metoprolol,1
Methylprednisolone,Rifapentine,1
Esmolol,Propranolol,1
Warfarin,Tiaprofenic acid,1
Fenoprofen,Pralatrexate,1
Vinorelbine,Siltuximab,1
Rifabutin,Ledipasvir,1
Quinidine,Tipranavir,1
Desloratadine,Minocycline,1
Etacrynic acid,Repaglinide,1
Theophylline,Iobenguane,1
Primidone,Metronidazole,1
Phenytoin,Nifedipine,1
Verapamil,Paliperidone,1
Methylphenidate,Ranitidine,1
Mirtazapine,Oxazepam,1
Tranexamic acid,Fibrinogen human,1
Clonidine,Moxonidine,1
Bexarotene,Isavuconazonium,1
Hydrocodone,Fusidic acid,1
Nafcillin,Picosulfuric acid,1
Natalizumab,Cytarabine,1
Ketorolac,Edetic acid,1
Bortezomib,Ropivacaine,1
Fluvoxamine,Dasatinib,1
St. John's Wort,Ponatinib,1
Rosiglitazone,Trimethoprim,1
Bortezomib,Alosetron,1
Nilotinib,Calcium carbonate,1
Framycetin,Clodronic acid,1
Ziprasidone,Insulin aspart,1
Zolpidem,Phenobarbital,1
Sotalol,Calcium carbonate,1
Omeprazole,Nilotinib,1
Ritonavir,Posaconazole,1
Goserelin,Octreotide,1
Ranitidine,Cefuroxime,1
Clobazam,Dienogest,1
Dexamethasone,Alogliptin,1
Octreotide,Pentamidine,1
Propranolol,Orciprenaline,1
Cyclosporine,Amobarbital,1
Codeine,Bendroflumethiazide,1
Omeprazole,Itraconazole,1
Cimetidine,Doxorubicin,1
Pramipexole,Secobarbital,1
Sumatriptan,Trifluoperazine,1
Mefloquine,Nitrazepam,1
Indapamide,Levorphanol,1
Aspirin,Sertraline,1
Clopidogrel,Omega-3 fatty acids,1
Atazanavir,Ivacaftor,1
Ezetimibe,Fenofibrate,1
Atomoxetine,Tranylcypromine,1
Quetiapine,Alogliptin,1
Secretin human,Perphenazine,1
Erlotinib,Magnesium oxide,1
Haloperidol,Aclidinium,1
Epinephrine,Dobutamine,1
Darunavir,Telaprevir,1
Warfarin,Cefditoren,1
Bretylium,Acebutolol,1
Quinidine,Clarithromycin,1
Norethisterone,Vildagliptin,1
Phenoxybenzamine,Molsidomine,1
Ranolazine,Telaprevir,1
Rifampicin,Regorafenib,1
Oxymetazoline,Dextroamphetamine,1
Ketoconazole,Cabazitaxel,1
Primidone,Tapentadol,1
Carbamazepine,Metyrosine,1
Glimepiride,Probenecid,1
Vancomycin,Rocuronium,1
Nitrazepam,Rotigotine,1
Dofetilide,Telaprevir,1
Mifepristone,Aspirin,1
Megestrol acetate,Ethyl biscoumacetate,1
Ethosuximide,Dextroamphetamine,1
Cabergoline,Olanzapine,1
Sotalol,Levodopa,1
Porfimer sodium,Tolbutamide,1
Milnacipran,Ioflupane I-123,1
Butalbital,Rifabutin,1
Primidone,Isoxsuprine,1
Silodosin,Eliglustat,1
Fluorouracil,Roflumilast,1
Alfuzosin,Nebivolol,1
Nefazodone,Propafenone,1
Atracurium besylate,Gabapentin,1
Boceprevir,Olaparib,1
Duloxetine,Chlorothiazide,1
Nelfinavir,Salmeterol,1
Amiloride,Nicorandil,1
Acenocoumarol,Vilazodone,1
Ibritumomab tiuxetan,Venlafaxine,1
Edrophonium,Acetylcholine,1
Apixaban,Ticagrelor,1
Mitotane,Everolimus,1
Dicoumarol,Nortriptyline,1
Ethoxzolamide,Brinzolamide,1
Phenytoin,Rolapitant,1
St. John's Wort,Vortioxetine,1
Kanamycin,Tiaprofenic acid,1
Molindone,Milnacipran,1
Nitrendipine,Silodosin,1
Bosentan,Ixazomib,1
Phenelzine,Pheniramine,1
Amphetamine,Dipivefrin,1
Selegiline,Dabrafenib,1
Insulin glargine,Lanreotide,1
Cyclobenzaprine,Hydrocodone,1
Clobazam,Magnesium sulfate,1
Hexobarbital,Acenocoumarol,1
Botulinum toxin type A,Cisatracurium,1
Itopride,Butylscopolamine,1
Orlistat,Phenobarbital,1
Goserelin,Saquinavir,1
Cefaclor,Picosulfuric acid,1
Ketorolac,Citric acid,1
Warfarin,Etodolac,1
Trazodone,Darunavir,1
Paroxetine,Lanreotide,1
Corticotropin,Denosumab,1
Pimecrolimus,Canakinumab,1
Drospirenone,Insulin human,1
Loperamide,Tesmilifene,1
Triptorelin,Canagliflozin,1
Reserpine,Bisoprolol,1
Dicoumarol,Dexmethylphenidate,1
Diethylpropion,Selegiline,1
Dofetilide,Amlodipine,1
Methyclothiazide,Porfimer sodium,1
Ritonavir,Rifabutin,1
Leuprolide,Itraconazole,1
Tenofovir disoproxil,Streptomycin,1
Diphenhydramine,Cimetropium,1
Diclofenamide,Levodopa,1
Tipranavir,Desvenlafaxine,1
Amifostine,Penbutolol,1
Voriconazole,Ixabepilone,1
Bupropion,Rotigotine,1
Zopiclone,Telaprevir,1
Benazepril,Heparin,1
Telithromycin,Perhexiline,1
Etacrynic acid,Streptomycin,1
Trazodone,Fosaprepitant,1
Flurazepam,Methotrimeprazine,1
Nisoldipine,Doxazosin,1
Paroxetine,Albiglutide,1
Infliximab,Captopril,1
Desloratadine,Azelastine,1
Gefitinib,Nizatidine,1
Metoclopramide,Chlorprothixene,1
Octreotide,Nadolol,1
Tolcapone,Azelastine,1
Glucosamine,Vortioxetine,1
Delavirdine,Fosphenytoin,1
Nilotinib,Cobicistat,1
Chlorotrianisene,Bexarotene,1
Argatroban,Edetic acid,1
Budesonide,Calcium carbonate,1
Hydrocodone,Dexchlorpheniramine maleate,1
Nabumetone,Tobramycin,1
Cabergoline,Trifluoperazine,1
Doxapram,Isocarboxazid,1
Abiraterone,Fesoterodine,1
Modafinil,Isoprenaline,1
Nimodipine,Perampanel,1
Ifosfamide,Acenocoumarol,1
Cimetidine,Carbamazepine,1
Dronabinol,Phenmetrazine,1
Valsartan,Secobarbital,1
Hydroxyzine,Propofol,1
Sulfisoxazole,Ramelteon,1
Levonorgestrel,Alogliptin,1
Botulinum toxin type B,Azelastine,1
Clopidogrel,Gabapentin,1
Alfentanil,Crizotinib,1
Insulin human,Lurasidone,1
Diflunisal,Edetic acid,1
Treprostinil,Quinapril,1
Carisoprodol,Dronabinol,1
Neomycin,Meticillin,1
Ritonavir,Nilotinib,1
Mifepristone,Salbutamol,1
Secretin human,Loratadine,1
Diltiazem,Budesonide,1
Botulinum toxin type B,Desloratadine,1
Methohexital,Bumetanide,1
Aldesleukin,Verapamil,1
Cyclosporine,Idelalisib,1
Losartan,Itraconazole,1
Tacrolimus,Melphalan,1
Imipramine,St. John's Wort,1
Metformin,Chlorpropamide,1
Nelfinavir,Atorvastatin,1
Quinine,Penbutolol,1
Phenylpropanolamine,Naphazoline,1
Isosorbide mononitrate,Siltuximab,1
Midodrine,Desipramine,1
Remoxipride,Nefazodone,1
Ritonavir,Voriconazole,1
Digoxin,Doxorubicin,1
Insulin glargine,Indinavir,1
Fosamprenavir,Trabectedin,1
Meperidine,Butobarbital,1
Atomoxetine,Triprolidine,1
Trihexyphenidyl,Itopride,1
Moexipril,Everolimus,1
Natalizumab,Temozolomide,1
Simvastatin,Ivacaftor,1
Phenprocoumon,Tinzaparin,1
Phenobarbital,Clarithromycin,1
Rilonacept,Pomalidomide,1
Ibritumomab tiuxetan,Tiaprofenic acid,1
Fusidic acid,Naloxegol,1
Tacrine,Rocuronium,1
Linezolid,Mequitazine,1
Ketorolac,Porfimer sodium,1
Perphenazine,Vilazodone,1
Lorcaserin,Brexpiprazole,1
Dimenhydrinate,Mianserin,1
Temazepam,Nabilone,1
Fosinopril,Molsidomine,1
Benzquinamide,Naratriptan,1
Hetacillin,Minocycline,1
Alosetron,Vemurafenib,1
Theophylline,Nebivolol,1
Citalopram,Ethyl biscoumacetate,1
Bexarotene,Vinblastine,1
Tipranavir,Insulin glulisine,1
Efavirenz,Risedronic acid,1
Chlorotrianisene,Fludrocortisone,1
Atomoxetine,Quinidine,1
Pimozide,Nefazodone,1
Metformin,Indapamide,1
Clenbuterol,Propylhexedrine,1
Indinavir,Ifosfamide,1
Midodrine,Racepinephrine,1
Doxorubicin,Ketoconazole,1
Betamethasone,Repaglinide,1
Amoxapine,Minocycline,1
Vardenafil,Silodosin,1
Mitotane,Tadalafil,1
Dexmethylphenidate,Iobenguane,1
Prilocaine,Zopiclone,1
Oxymorphone,Suvorexant,1
Megestrol acetate,Human C1-esterase inhibitor,1
Dihydroergotamine,Perphenazine,1
Cyproheptadine,Sertraline,1
Nefazodone,Pazopanib,1
Fosinopril,Canagliflozin,1
Tizanidine,Ondansetron,1
Dronabinol,Risperidone,1
Triazolam,Saquinavir,1
Fluvoxamine,Acetophenazine,1
Cyproheptadine,Cimetropium,1
Midazolam,Fosamprenavir,1
Pimecrolimus,Mycophenolate mofetil,1
Clopidogrel,Felodipine,1
Spironolactone,Hexobarbital,1
Gemifloxacin,Calcium carbonate,1
Rosiglitazone,Abiraterone,1
Paclitaxel,Stiripentol,1
Fluticasone propionate,Metamfetamine,1
Brimonidine,Phenoxybenzamine,1
Bicalutamide,Lomitapide,1
Fosphenytoin,Rolapitant,1
Duloxetine,N/A,1
Estradiol,Chenodeoxycholic acid,1
Bexarotene,Eliglustat,1
Linezolid,Clomipramine,1
Alendronic acid,Aluminum hydroxide,1
Insulin glargine,Glimepiride,1
Azithromycin,Nelfinavir,1
Enoxaparin,Tibolone,1
Ifosfamide,Tofacitinib,1
Filgrastim,Topotecan,1
Morphine,Zolpidem,1
Cilazapril,Sacubitril,1
Glimepiride,Drospirenone,1
Iron,Enalaprilat,1
Amoxapine,St. John's Wort,1
Phenelzine,Aripiprazole,1
Olopatadine,Betahistine,1
Mirtazapine,Diphenhydramine,1
Olanzapine,Vortioxetine,1
Morphine,Trichlormethiazide,1
Dofetilide,Amitriptyline,1
Amphetamine,Methylphenidate,1
Streptokinase,Treprostinil,1
Insulin glulisine,Histrelin,1
Ticlopidine,Phenindione,1
Iron Dextran,Gemifloxacin,1
Valsartan,Sulindac,1
Vitamin E,Venlafaxine,1
Loperamide,Saquinavir,1
Abciximab,Obinutuzumab,1
Cathinone,Zuclopenthixol,1
Fosphenytoin,Rufinamide,1
Saquinavir,Boceprevir,1
Goserelin,Insulin glargine,1
Butobarbital,Nebivolol,1
Apremilast,Enzalutamide,1
Dolutegravir,Magnesium chloride,1
Voriconazole,Lacosamide,1
Pimecrolimus,Boceprevir,1
Cabergoline,Haloperidol,1
Imipramine,Panobinostat,1
Vitamin E,Ticagrelor,1
Ticlopidine,Atomoxetine,1
Rifabutin,Itraconazole,1
Quinidine,Atazanavir,1
Zolpidem,Thioridazine,1
Clomipramine,Dabrafenib,1
Nimodipine,Vemurafenib,1
Promethazine,Paliperidone,1
Promazine,Fentanyl,1
Naltrexone,Fentanyl,1
Oxybutynin,Clarithromycin,1
Clomipramine,Panobinostat,1
Nicotine,Disulfiram,1
Imipramine,Tamoxifen,1
Artemether,Dienogest,1
Bexarotene,Diltiazem,1
Rivastigmine,Nadolol,1
Risperidone,Escitalopram,1
Tobramycin,Cyclacillin,1
Simvastatin,Fosaprepitant,1
Phendimetrazine,Tedizolid phosphate,1
Difluprednate,Ceritinib,1
Phenelzine,Diclofenamide,1
Atosiban,Olodaterol,1
Ifosfamide,Eslicarbazepine acetate,1
Mirtazapine,Promazine,1
Pamidronic acid,Esomeprazole,1
Linezolid,Diethylpropion,1
Fondaparinux,Aspirin,1
Bexarotene,Norgestimate,1
Moclobemide,Pholcodine,1
St. John's Wort,Boceprevir,1
Digoxin,Framycetin,1
Sirolimus,Leflunomide,1
Lorazepam,Meprobamate,1
Mirtazapine,Pentazocine,1
Botulinum toxin type B,Protriptyline,1
Levorphanol,Paraldehyde,1
Octreotide,Acetohexamide,1
Ritonavir,Cabazitaxel,1
Leflunomide,Cabazitaxel,1
Orciprenaline,Mepivacaine,1
Salicylic acid,Apixaban,1
Dextromethorphan,N/A,1
Almotriptan,Aripiprazole,1
Nitroprusside,Phenelzine,1
Chlorotrianisene,Exenatide,1
Dofetilide,Indapamide,1
Butabarbital,Papaverine,1
Diltiazem,Saquinavir,1
Bosentan,Posaconazole,1
Clozapine,Primaquine,1
Nicardipine,Ramelteon,1
Chlorpromazine,Linezolid,1
Fludrocortisone,Dihydrocodeine,1
Tadalafil,Hydralazine,1
Rasagiline,Pholcodine,1
Aldesleukin,Nebivolol,1
Trimipramine,Fosaprepitant,1
Tofacitinib,Ceritinib,1
Warfarin,Benzylpenicillin,1
Sulpiride,Hydrochlorothiazide,1
Amoxapine,Eluxadoline,1
Piroxicam,Netilmicin,1
Arsenic trioxide,Canagliflozin,1
Entacapone,Rotigotine,1
Insulin lispro,Phenelzine,1
Zonisamide,Cathinone,1
Meperidine,Hydroflumethiazide,1
Valsartan,Diclofenamide,1
Dronabinol,Gemfibrozil,1
Nateglinide,Dabrafenib,1
Trimipramine,Pramlintide,1
Alclometasone,Ceritinib,1
Telithromycin,Netupitant,1
Phenytoin,Valproic acid,1
Efavirenz,Simvastatin,1
Verapamil,Suvorexant,1
Octreotide,Chloroquine,1
Aspirin,Ginkgo biloba,1
Phenelzine,Tedizolid phosphate,1
Edetic acid,Desirudin,1
Scopolamine,Cimetropium,1
Ziprasidone,Linezolid,1
Voriconazole,Parecoxib,1
Hyoscyamine,Magnesium hydroxide,1
Tranylcypromine,Granisetron,1
Esmolol,Tacrine,1
Vancomycin,Netilmicin,1
Tipranavir,Dolutegravir,1
Rifapentine,Enzalutamide,1
Pentobarbital,Canagliflozin,1
Metaraminol,Indacaterol,1
Paroxetine,Amisulpride,1
Lorazepam,Cyproheptadine,1
Piroxicam,Warfarin,1
Tenecteplase,Magnesium salicylate,1
Dicoumarol,Ibuprofen,1
Ipratropium,Pizotifen,1
Infliximab,Risedronic acid,1
Dasatinib,Roflumilast,1
Terbutaline,Atosiban,1
Butalbital,Acebutolol,1
Clemastine,Paraldehyde,1
Vardenafil,Simeprevir,1
Edetic acid,Insulin glulisine,1
Tocilizumab,Armodafinil,1
Orciprenaline,Selegiline,1
Pimecrolimus,Verapamil,1
Spironolactone,Primidone,1
Quinine,Phenelzine,1
Imatinib,Olaparib,1
Acebutolol,Olodaterol,1
Pentamidine,Gliclazide,1
Zaleplon,Rifapentine,1
Gemtuzumab ozogamicin,Roflumilast,1
Phenelzine,Molindone,1
Topotecan,Mirabegron,1
Progesterone,Chlorpropamide,1
Methadone,Carbamazepine,1
Dicoumarol,Fenoprofen,1
Conivaptan,Isavuconazonium,1
Apixaban,Floctafenine,1
Rasagiline,N/A,1
Pimecrolimus,Golimumab,1
Clozapine,Cytarabine,1
Dronabinol,Fluorouracil,1
Sulpiride,Olopatadine,1
Trifluoperazine,Eluxadoline,1
Guanfacine,Heptabarbital,1
Baclofen,Minocycline,1
Misoprostol,Magnesium oxide,1
Sildenafil,Boceprevir,1
Sulfisoxazole,Barnidipine,1
Indapamide,Levodopa,1
Methotrexate,Aspirin,1
Doxylamine,Ketamine,1
Zuclopenthixol,Eluxadoline,1
Zolpidem,Metyrosine,1
Maprotiline,Chlorprothixene,1
Glucagon,Carbinoxamine,1
Fenoprofen,Glucosamine,1
Zolpidem,Brexpiprazole,1
Mirtazapine,Abiraterone,1
Ivermectin,Acenocoumarol,1
Digoxin,Streptomycin,1
Dofetilide,Indacaterol,1
Fentanyl,Acepromazine,1
Orphenadrine,Itopride,1
Amphetamine,Levorphanol,1
Etoposide,Siltuximab,1
Fluvoxamine,Zolmitriptan,1
Gentamicin,Etacrynic acid,1
Tositumomab,Roflumilast,1
Insulin glargine,Sitagliptin,1
Goserelin,Acetohexamide,1
Rifampicin,Nintedanib,1
Pentoxifylline,Indapamide,1
Tipranavir,Afatinib,1
Amitriptyline,Acepromazine,1
Verapamil,Magnesium citrate,1
Risperidone,Pindolol,1
Butabarbital,Acetazolamide,1
Brentuximab vedotin,Boceprevir,1
Ethynodiol diacetate,Insulin aspart,1
Lisinopril,Azathioprine,1
Mesalazine,Ranitidine,1
Doxylamine,Clomipramine,1
Trastuzumab,Topotecan,1
Butabarbital,Dapagliflozin,1
Atenolol,Phenelzine,1
Mannitol,Kanamycin,1
Chlordiazepoxide,Minocycline,1
Desogestrel,Acetohexamide,1
Frovatriptan,Molindone,1
Sulpiride,Homatropine,1
Valproic acid,Amobarbital,1
Tacrolimus,Topotecan,1
Fluoxetine,Granisetron,1
Atorvastatin,Silodosin,1
Piperacillin,Amikacin,1
Acetaminophen,Mephentermine,1
Dihydrotachysterol,Aluminum hydroxide,1
Sulindac,Arbekacin,1
Fluconazole,Ergometrine,1
Ibandronate,Streptomycin,1
Dicloxacillin,Gentamicin,1
Verapamil,Ulipristal,1
Vincristine,Leflunomide,1
Cortisone acetate,Nicorandil,1
Droperidol,Nortriptyline,1
Cyclosporine,Dofetilide,1
Secobarbital,Magnesium sulfate,1
Acenocoumarol,Pivampicillin,1
Fosphenytoin,Cobicistat,1
Buspirone,Risperidone,1
Venlafaxine,Dapoxetine,1
Ethosuximide,Luliconazole,1
Aminophylline,Heptabarbital,1
St. John's Wort,Armodafinil,1
Porfimer sodium,Benzophenone,1
Fluvastatin,Pazopanib,1
Amphetamine,Ethoxzolamide,1
Midodrine,Protriptyline,1
Disulfiram,Lopinavir,1
Indinavir,Vincristine,1
Edetic acid,Insulin degludec,1
Sulfamethoxazole,Stanolone,1
Clarithromycin,Pranlukast,1
Nefazodone,Ifosfamide,1
Topiramate,Maprotiline,1
Tacrine,Tiotropium,1
Neomycin,Cloxacillin,1
Nelfinavir,Bromocriptine,1
Metformin,Danazol,1
Mechlorethamine,Denosumab,1
Trichlormethiazide,Cilazapril,1
Nitroglycerin,Riociguat,1
Butabarbital,Valproic acid,1
Fluvoxamine,Ridogrel,1
Abciximab,Progesterone,1
Doxylamine,Phenobarbital,1
Metolazone,Paroxetine,1
Lorcaserin,Tedizolid phosphate,1
Insulin detemir,Lanreotide,1
Ondansetron,Nefazodone,1
Methotrimeprazine,Canagliflozin,1
Ritodrine,Olodaterol,1
Duloxetine,Aripiprazole,1
Azacitidine,Leflunomide,1
Baclofen,Quetiapine,1
Lercanidipine,Atracurium besylate,1
Botulinum toxin type B,Nortriptyline,1
Tedizolid phosphate,Pholcodine,1
Ziprasidone,Dronabinol,1
Rifabutin,Lumefantrine,1
Verteporfin,Flurbiprofen,1
Mitotane,Maraviroc,1
Bisoprolol,Phenelzine,1
Floctafenine,Morniflumate,1
Chlorpropamide,Ranitidine,1
Goserelin,Nicardipine,1
Captopril,Levodopa,1
Chlorpheniramine,Abiraterone,1
Ticlopidine,Limaprost,1
Norethisterone,Canagliflozin,1
Ketoprofen,Arbekacin,1
Sulfisoxazole,Nateglinide,1
Ritodrine,Salmeterol,1
Droperidol,Clonidine,1
Isoflurane,Suvorexant,1
Magnesium sulfate,Desloratadine,1
Naltrexone,Remifentanil,1
Ticlopidine,Pipotiazine,1
Basiliximab,Tofacitinib,1
Acenocoumarol,Danaparoid,1
Digoxin,Calcium gluconate,1
Alteplase,Iloprost,1
Aprepitant,Trimipramine,1
Reserpine,Trimipramine,1
Porfimer sodium,Trifluoperazine,1
Dicyclomine,Cimetropium,1
Fosamprenavir,Apixaban,1
Cyproheptadine,Trichlormethiazide,1
Warfarin,Regorafenib,1
Nabilone,Isoprenaline,1
Nadroparin,Nintedanib,1
Duloxetine,Dexmedetomidine,1
Pramipexole,Triprolidine,1
Pentamidine,Vildagliptin,1
Tacrolimus,Carboplatin,1
Primidone,Praziquantel,1
Delavirdine,Iloperidone,1
Topotecan,Cobicistat,1
Esmolol,Regorafenib,1
Flibanserin,Ceritinib,1
Sulfisoxazole,Ketamine,1
Diltiazem,Pimozide,1
Tenecteplase,Flurbiprofen,1
Amitriptyline,Ritonavir,1
Amiodarone,Darunavir,1
Voriconazole,Sonidegib,1
Digoxin,Mifepristone,1
Doxepin,Metoclopramide,1
Acetaminophen,Terbutaline,1
Vancomycin,Ribostamycin,1
Cimetidine,Ledipasvir,1
Venlafaxine,Levonordefrin,1
Metoclopramide,Posaconazole,1
Secobarbital,Felodipine,1
Amodiaquine,Tamoxifen,1
Propafenone,Isavuconazonium,1
Quinine,Clarithromycin,1
Doxazosin,Idelalisib,1
Isoflurophate,Darunavir,1
Celecoxib,Tacrolimus,1
Hydroxyzine,Ramosetron,1
Benzatropine,Ramosetron,1
Tolazamide,Dexketoprofen,1
Ertapenem,Picosulfuric acid,1
Nelfinavir,Valproic acid,1
Prednisone,Canagliflozin,1
Cyclosporine,Metoclopramide,1
Idarubicin,Lumacaftor,1
Itopride,Pizotifen,1
Clozapine,Saxagliptin,1
Orphenadrine,Tapentadol,1
Phenytoin,Toremifene,1
Enalapril,Iron Dextran,1
Salicylic acid,Insulin degludec,1
Tranylcypromine,Eliglustat,1
Heparin,Limaprost,1
Linezolid,Cocaine,1
Hyaluronidase (ovine),Desoximetasone,1
Mitotane,Olaparib,1
Dronabinol,Fosphenytoin,1
Haloperidol,Deferasirox,1
Fluticasone propionate,Phenelzine,1
Erythromycin,Phenytoin,1
Mefenamic acid,Obinutuzumab,1
Carbamazepine,Thiothixene,1
Norethisterone,Exenatide,1
Methadone,Etravirine,1
Calcium chloride,Deferiprone,1
Trandolapril,Hexobarbital,1
Dofetilide,Ziprasidone,1
Peginterferon alfa-2b,Theophylline,1
Pamidronic acid,Neomycin,1
Mitotane,Dantrolene,1
Flavoxate,Ramosetron,1
Ketamine,Netupitant,1
Tiotropium,Zuclopenthixol,1
Citalopram,Ibutilide,1
Zolpidem,Simeprevir,1
Oxybutynin,Cobicistat,1
Ketorolac,Aliskiren,1
Lithium cation,Tiaprofenic acid,1
Acetaminophen,Phenylpropanolamine,1
Dronabinol,Propylhexedrine,1
Oxaprozin,Dexketoprofen,1
Potassium chloride,Fesoterodine,1
Bosentan,Nifedipine,1
Prednisolone,Posaconazole,1
Treprostinil,Perindopril,1
Fluoxetine,Ethanol,1
Butabarbital,Isoxsuprine,1
Dasatinib,Posaconazole,1
Dronabinol,Ethanol,1
Baclofen,Lurasidone,1
Doxepin,Aripiprazole,1
Doxycycline,Mipomersen,1
Repaglinide,Iloperidone,1
Primaquine,Pirfenidone,1
Cyclosporine,Caffeine,1
Fondaparinux,Paroxetine,1
Praziquantel,Siltuximab,1
Luliconazole,Brexpiprazole,1
Doxazosin,Aprepitant,1
Oxycodone,Hydrochlorothiazide,1
Abciximab,Phenindione,1
Procyclidine,Fluphenazine,1
Nicardipine,Dasatinib,1
Sufentanil,Nadolol,1
Risperidone,Desipramine,1
Infliximab,Valsartan,1
Citric acid,Tinzaparin,1
Escitalopram,Aripiprazole,1
Valsartan,Nabumetone,1
Methylphenidate,Telmisartan,1
Fluvoxamine,Mirtazapine,1
Sparfloxacin,Magnesium hydroxide,1
Tacrolimus,Mechlorethamine,1
Nelfinavir,Darunavir,1
Lamotrigine,Hydrocodone,1
Galantamine,Nadolol,1
Treprostinil,Penbutolol,1
Moexipril,Sodium aurothiomalate,1
Dacarbazine,Sipuleucel-T,1
Isosorbide mononitrate,Heptabarbital,1
Verapamil,Tocilizumab,1
Somatotropin,Cortisone acetate,1
Bendroflumethiazide,Tapentadol,1
Tizanidine,Butobarbital,1
Caffeine,Midodrine,1
Mifepristone,Corticotropin,1
Droperidol,Amisulpride,1
Ergotamine,Nadolol,1
Heparin,Azilsartan medoxomil,1
Cabozantinib,Stiripentol,1
Goserelin,Telithromycin,1
Tipranavir,Colchicine,1
Lamotrigine,Ethanol,1
Floxuridine,Chlorpropamide,1
Fluconazole,Felodipine,1
Topotecan,Tofacitinib,1
Chlorprothixene,Vilazodone,1
Furosemide,Insulin human,1
Voriconazole,Retapamulin,1
Leuprolide,Ritonavir,1
Pioglitazone,Deferasirox,1
Esmolol,Nebivolol,1
Nafcillin,Kanamycin,1
Treprostinil,Pentosan polysulfate,1
Clozapine,Fesoterodine,1
Amodiaquine,Fenofibrate,1
Amphotericin B,Budesonide,1
Reboxetine,Iobenguane,1
Ziprasidone,Clomipramine,1
Levonorgestrel,Glyburide,1
Tipranavir,Brentuximab vedotin,1
Doxorubicin,Dabrafenib,1
Doxylamine,Flurazepam,1
Bupropion,Nebivolol,1
Fluconazole,Sulfisoxazole,1
Sugammadex,Dabigatran etexilate,1
Epirubicin,Cimetidine,1
Nelfinavir,Dutasteride,1
Prazosin,Clevidipine,1
Mitomycin,Metamizole,1
Haloperidol,Tiaprofenic acid,1
Urokinase,Salsalate,1
Fluoxetine,Tolterodine,1
Ibritumomab tiuxetan,Vorapaxar,1
Ramipril,Tolvaptan,1
Warfarin,Ketoconazole,1
Delavirdine,Hydrocodone,1
Paroxetine,Moclobemide,1
Estradiol,Hexobarbital,1
Nicardipine,Netupitant,1
Dopamine,Naphazoline,1
Botulinum toxin type B,Dimenhydrinate,1
Mefenamic acid,Dexketoprofen,1
Ceritinib,Cobicistat,1
Lenalidomide,Denosumab,1
Cisplatin,Tofacitinib,1
Dofetilide,Clozapine,1
Levobunolol,Tofacitinib,1
Olmesartan,Tranylcypromine,1
